751,30.04,0,70,0.8739583333333333,0.30185185185185187,0.8838541666666667,0.3194444444444444
751,30.04,0,81,0.7651041666666667,0.12962962962962962,0.7723958333333333,0.14166666666666666
751,30.04,2,5,0.43020833333333336,0.11296296296296296,0.4432291666666667,0.16666666666666666
751,30.04,2,6,0.6375,0.05555555555555555,0.6515625,0.10462962962962963
751,30.04,2,9,0.5651041666666666,0.08888888888888889,0.5791666666666667,0.14722222222222223
751,30.04,2,30,0.7375,0.12129629629629629,0.7552083333333334,0.1935185185185185
751,30.04,2,37,0.7614583333333333,0.12962962962962962,0.778125,0.20185185185185187
751,30.04,2,62,0.634375,0.05740740740740741,0.6473958333333333,0.10648148148148148
751,30.04,2,63,0.4161458333333333,0.10462962962962963,0.43125,0.16574074074074074
751,30.04,2,69,0.865625,0.30092592592592593,0.8895833333333333,0.425
751,30.04,2,71,0.5385416666666667,0.09444444444444444,0.5526041666666667,0.1574074074074074
751,30.04,2,78,0.775,0.12962962962962962,0.790625,0.1925925925925926
751,30.04,2,79,0.58125,0.05555555555555555,0.5921875,0.10092592592592593
751,30.04,2,80,0.4859375,0.10462962962962963,0.4984375,0.15648148148148147
751,30.04,3,12,0.8963541666666667,0.18611111111111112,0.9895833333333334,0.2824074074074074
751,30.04,3,13,0.8239583333333333,0.12222222222222222,0.8885416666666667,0.1925925925925926
751,30.04,3,20,0.7776041666666667,0.08148148148148149,0.8286458333333333,0.14814814814814814
751,30.04,3,67,0.7958333333333333,0.1111111111111111,0.8369791666666667,0.15
751,30.04,0,60000,0.43020833333333336,0.11296296296296296,0.4432291666666667,0.12638888888888888
751,30.04,0,60000,0.6375,0.05555555555555555,0.6515625,0.06782407407407406
751,30.04,0,60000,0.5651041666666666,0.08888888888888889,0.5791666666666667,0.10347222222222223
751,30.04,0,60000,0.7375,0.12129629629629629,0.7552083333333334,0.13935185185185184
751,30.04,0,60000,0.634375,0.05740740740740741,0.6473958333333333,0.06967592592592592
751,30.04,0,60000,0.4161458333333333,0.10462962962962963,0.43125,0.11990740740740741
751,30.04,0,60000,0.5385416666666667,0.09444444444444444,0.5526041666666667,0.11018518518518519
751,30.04,0,60000,0.775,0.12962962962962962,0.790625,0.14537037037037037
751,30.04,0,60000,0.58125,0.05555555555555555,0.5921875,0.06689814814814815
751,30.04,0,60000,0.4859375,0.10462962962962963,0.4984375,0.11759259259259258
752,30.08,0,70,0.8739583333333333,0.30185185185185187,0.8833333333333333,0.3194444444444444
752,30.08,0,81,0.7651041666666667,0.12962962962962962,0.771875,0.14074074074074075
752,30.08,2,5,0.43020833333333336,0.11296296296296296,0.4432291666666667,0.16666666666666666
752,30.08,2,6,0.6375,0.05555555555555555,0.6515625,0.10462962962962963
752,30.08,2,9,0.5651041666666666,0.08888888888888889,0.5791666666666667,0.14722222222222223
752,30.08,2,30,0.7375,0.12222222222222222,0.7546875,0.19444444444444445
752,30.08,2,37,0.7614583333333333,0.12962962962962962,0.7776041666666667,0.20092592592592592
752,30.08,2,62,0.6364583333333333,0.05648148148148148,0.6484375,0.1037037037037037
752,30.08,2,63,0.4161458333333333,0.10462962962962963,0.43125,0.16574074074074074
752,30.08,2,69,0.865625,0.30092592592592593,0.8890625,0.4287037037037037
752,30.08,2,71,0.5385416666666667,0.09444444444444444,0.5526041666666667,0.1574074074074074
752,30.08,2,78,0.775,0.12962962962962962,0.790625,0.1925925925925926
752,30.08,2,79,0.58125,0.05462962962962963,0.5921875,0.1
752,30.08,2,80,0.4859375,0.10462962962962963,0.49895833333333334,0.1574074074074074
752,30.08,3,12,0.8963541666666667,0.18703703703703703,0.9895833333333334,0.2824074074074074
752,30.08,3,13,0.8239583333333333,0.12314814814814815,0.8885416666666667,0.1925925925925926
752,30.08,3,20,0.7776041666666667,0.08148148148148149,0.8286458333333333,0.14814814814814814
752,30.08,3,67,0.7958333333333333,0.1111111111111111,0.8369791666666667,0.15
752,30.08,0,60000,0.43020833333333336,0.11296296296296296,0.4432291666666667,0.12638888888888888
752,30.08,0,60000,0.6375,0.05555555555555555,0.6515625,0.06782407407407406
752,30.08,0,60000,0.5651041666666666,0.08888888888888889,0.5791666666666667,0.10347222222222223
752,30.08,0,60000,0.7375,0.12222222222222222,0.7546875,0.14027777777777778
752,30.08,0,60000,0.6364583333333333,0.05648148148148148,0.6484375,0.06828703703703703
752,30.08,0,60000,0.4161458333333333,0.10462962962962963,0.43125,0.11990740740740741
752,30.08,0,60000,0.5385416666666667,0.09444444444444444,0.5526041666666667,0.11018518518518519
752,30.08,0,60000,0.775,0.12962962962962962,0.790625,0.14537037037037037
752,30.08,0,60000,0.58125,0.05462962962962963,0.5921875,0.06597222222222222
752,30.08,0,60000,0.4859375,0.10462962962962963,0.49895833333333334,0.11782407407407408
753,30.12,0,70,0.8739583333333333,0.30092592592592593,0.8833333333333333,0.31851851851851853
753,30.12,0,81,0.7651041666666667,0.1287037037037037,0.7713541666666667,0.14074074074074075
753,30.12,2,5,0.43020833333333336,0.11296296296296296,0.4432291666666667,0.16666666666666666
753,30.12,2,6,0.6375,0.05555555555555555,0.6515625,0.10462962962962963
753,30.12,2,9,0.565625,0.08888888888888889,0.5791666666666667,0.14537037037037037
753,30.12,2,30,0.7375,0.12222222222222222,0.7546875,0.19166666666666668
753,30.12,2,37,0.7609375,0.12777777777777777,0.7776041666666667,0.20092592592592592
753,30.12,2,62,0.6369791666666667,0.05555555555555555,0.6484375,0.1037037037037037
753,30.12,2,63,0.4161458333333333,0.10462962962962963,0.43125,0.1648148148148148
753,30.12,2,69,0.8661458333333333,0.29907407407407405,0.8880208333333334,0.42314814814814816
753,30.12,2,78,0.775,0.1287037037037037,0.790625,0.1925925925925926
753,30.12,2,79,0.58125,0.053703703703703705,0.5921875,0.10092592592592593
