251,10.04,0,0,0.63125,0.25833333333333336,0.6442708333333333,0.28055555555555556
251,10.04,0,29,0.7859375,0.41944444444444445,0.8005208333333333,0.4462962962962963
251,10.04,0,36,0.9005208333333333,0.4962962962962963,0.9151041666666667,0.5259259259259259
251,10.04,0,46,0.40260416666666665,0.14351851851851852,0.409375,0.1574074074074074
251,10.04,0,48,0.665625,0.10555555555555556,0.6713541666666667,0.11666666666666667
251,10.04,0,49,0.378125,0.12407407407407407,0.3848958333333333,0.1388888888888889
251,10.04,2,3,0.6244791666666667,0.2574074074074074,0.653125,0.38796296296296295
251,10.04,2,5,0.4,0.1398148148148148,0.4161458333333333,0.20277777777777778
251,10.04,2,6,0.6619791666666667,0.10462962962962963,0.6765625,0.17037037037037037
251,10.04,2,7,0.6697916666666667,0.1111111111111111,0.6838541666666667,0.17037037037037037
251,10.04,2,8,0.375,0.12407407407407407,0.390625,0.2074074074074074
251,10.04,2,9,0.5817708333333333,0.10462962962962963,0.5973958333333333,0.16944444444444445
251,10.04,2,11,0.6026041666666667,0.044444444444444446,0.6114583333333333,0.0787037037037037
251,10.04,2,30,0.7692708333333333,0.4185185185185185,0.8119791666666667,0.6064814814814815
251,10.04,2,37,0.8755208333333333,0.49537037037037035,0.91875,0.6907407407407408
251,10.04,2,42,0.5625,0.11666666666666667,0.578125,0.18333333333333332
251,10.04,3,12,0.8963541666666667,0.18796296296296297,0.9895833333333334,0.2824074074074074
251,10.04,3,13,0.8239583333333333,0.1175925925925926,0.8880208333333334,0.1935185185185185
251,10.04,3,20,0.7953125,0.10833333333333334,0.834375,0.15092592592592594
251,10.04,3,31,0.915625,0.14166666666666666,0.9713541666666666,0.1962962962962963
251,10.04,0,60000,0.6697916666666667,0.1111111111111111,0.6838541666666667,0.1259259259259259
251,10.04,0,60000,0.5817708333333333,0.10462962962962963,0.5973958333333333,0.12083333333333333
251,10.04,0,60000,0.6026041666666667,0.044444444444444446,0.6114583333333333,0.05300925925925926
251,10.04,0,60000,0.5625,0.11666666666666667,0.578125,0.13333333333333333
252,10.08,0,0,0.6317708333333333,0.2574074074074074,0.6447916666666667,0.2796296296296296
252,10.08,0,29,0.7859375,0.41759259259259257,0.8010416666666667,0.4462962962962963
252,10.08,0,36,0.9005208333333333,0.49444444444444446,0.915625,0.524074074074074
252,10.08,0,46,0.40260416666666665,0.14351851851851852,0.409375,0.1574074074074074
252,10.08,0,48,0.665625,0.10555555555555556,0.671875,0.11666666666666667
252,10.08,0,49,0.378125,0.12407407407407407,0.3848958333333333,0.1398148148148148
252,10.08,2,3,0.6244791666666667,0.2564814814814815,0.653125,0.3861111111111111
252,10.08,2,5,0.4005208333333333,0.13703703703703704,0.4166666666666667,0.2037037037037037
252,10.08,2,6,0.6619791666666667,0.10462962962962963,0.6760416666666667,0.16944444444444445
252,10.08,2,7,0.6697916666666667,0.11203703703703703,0.6838541666666667,0.17037037037037037
252,10.08,2,8,0.375,0.125,0.390625,0.2074074074074074
252,10.08,2,9,0.58125,0.10462962962962963,0.5973958333333333,0.1685185185185185
252,10.08,2,11,0.6020833333333333,0.04351851851851852,0.6109375,0.07962962962962963
252,10.08,2,30,0.7692708333333333,0.4166666666666667,0.8125,0.6046296296296296
252,10.08,2,37,0.8760416666666667,0.49444444444444446,0.91875,0.6833333333333333
252,10.08,2,42,0.5625,0.11666666666666667,0.578125,0.18333333333333332
252,10.08,3,12,0.8963541666666667,0.18796296296296297,0.9895833333333334,0.2824074074074074
252,10.08,3,13,0.8239583333333333,0.1175925925925926,0.8880208333333334,0.1935185185185185
252,10.08,3,20,0.7958333333333333,0.10833333333333334,0.834375,0.15092592592592594
252,10.08,3,31,0.915625,0.14166666666666666,0.971875,0.1962962962962963
252,10.08,0,60000,0.6697916666666667,0.11203703703703703,0.6838541666666667,0.12662037037037038
252,10.08,0,60000,0.58125,0.10462962962962963,0.5973958333333333,0.12060185185185185
252,10.08,0,60000,0.6020833333333333,0.04351851851851852,0.6109375,0.0525462962962963
252,10.08,0,60000,0.5625,0.11666666666666667,0.578125,0.13333333333333333
253,10.12,0,0,0.6317708333333333,0.2564814814814815,0.6442708333333333,0.2777777777777778
253,10.12,0,29,0.7859375,0.4166666666666667,0.8005208333333333,0.4444444444444444
253,10.12,0,36,0.9010416666666666,0.4925925925925926,0.915625,0.5212962962962963
253,10.12,0,46,0.40260416666666665,0.14351851851851852,0.409375,0.1574074074074074
253,10.12,0,48,0.6651041666666667,0.10555555555555556,0.671875,0.11666666666666667
253,10.12,2,3,0.6244791666666667,0.25555555555555554,0.6546875,0.38425925925925924
253,10.12,2,5,0.4005208333333333,0.13703703703703704,0.4166666666666667,0.20277777777777778
253,10.12,2,6,0.6614583333333334,0.10462962962962963,0.6770833333333334,0.16944444444444445
253,10.12,2,7,0.6697916666666667,0.1111111111111111,0.6833333333333333,0.16944444444444445
253,10.12,2,8,0.37552083333333336,0.125,0.390625,0.2074074074074074
253,10.12,2,9,0.5807291666666666,0.1037037037037037,0.5963541666666666,0.1685185185185185
253,10.12,2,11,0.6015625,0.04351851851851852,0.6104166666666667,0.07962962962962963
253,10.12,2,30,0.76875,0.41574074074074074,0.8125,0.6037037037037037
